metric,method_a,method_b,n_pairs,mean_a,std_a,mean_b,std_b,mean_diff,diff_ci_low,diff_ci_high,t_statistic,t_p_value,wilcoxon_statistic,wilcoxon_p_value,shapiro_p_value,normality_ok,cohens_dz,cliffs_delta,preferred_test,preferred_p,p_adjusted,significant,effect_below_noise,rate_bpp,power
mse,AMDT,GA-FT,1000,0.1976821517944336,0.0003243296014448562,0.1994029655456543,0.008711304918970543,-0.0017208137512207031,-0.00228850679397583,-0.0014227431297302246,-6.234844235212297,6.662698011535147e-10,3.0,3.352248995821966e-165,3.257208465075939e-57,False,-0.19716308639641456,-0.997866,Wilcoxon signed-rank,3.352248995821966e-165,1.995398698748896e-164,True,True,0.4,1.0
mse,AMDT,HILL,1000,0.1976821517944336,0.0003243296014448562,0.08191312789916992,0.012223415937945216,0.11576902389526367,0.11499807424545289,0.11650666275024414,299.0914923838415,0.0,0.0,3.3257524502412166e-165,3.0552931098071473e-17,False,9.45810344711843,1.0,Wilcoxon signed-rank,3.3257524502412166e-165,1.995398698748896e-164,True,False,0.4,1.0
mse,AMDT,LSB,1000,0.1976821517944336,0.0003243296014448562,0.19999493408203126,0.0006146417562248857,-0.0023127822875976564,-0.002355083465576172,-0.002269637680053711,-106.13372282205306,0.0,0.0,3.323494492686185e-165,0.0933485037978135,True,-3.3562430067068134,-0.999697,paired t-test,0.0,0.0,True,False,0.4,1.0
mse,AMDT,LSB-M,1000,0.1976821517944336,0.0003243296014448562,0.20001639938354493,0.0006048656818055082,-0.002334247589111328,-0.002377194404602051,-0.0022911826133728028,-105.65910491785915,0.0,2.0,3.343668138598395e-165,0.7388555128560254,True,-3.3412342707513294,-0.999592,paired t-test,0.0,0.0,True,False,0.4,1.0
mse,AMDT,MiPOD-lite,1000,0.1976821517944336,0.0003243296014448562,0.11613482284545898,0.011725964711037444,0.08154732894897461,0.08082917127609253,0.08229401359558106,220.02463315450285,0.0,0.0,3.3257524502412166e-165,0.007329305167489465,False,6.957789821112274,1.0,Wilcoxon signed-rank,3.3257524502412166e-165,1.995398698748896e-164,True,False,0.4,1.0
mse,AMDT,PVD,1000,0.1976821517944336,0.0003243296014448562,1.2621982345581055,0.8252826471393171,-1.064516082763672,-1.1171901894569396,-1.0134873537063598,-40.78997955957777,6.736512897231078e-215,0.0,3.3258572475243253e-165,1.6708252977224286e-41,False,-1.289892411199776,-1.0,Wilcoxon signed-rank,3.3258572475243253e-165,1.995398698748896e-164,True,False,0.4,1.0
mse,AMDT,S-UNIWARD,1000,0.1976821517944336,0.0003243296014448562,0.07284955596923828,0.006654251310767401,0.12483259582519532,0.12441664361953736,0.12524115562438964,591.1233739880511,0.0,0.0,3.325664497914826e-165,7.269425274776793e-17,False,18.69296239965772,1.0,Wilcoxon signed-rank,3.325664497914826e-165,1.995398698748896e-164,True,False,0.4,1.0
mse,AMDT,WOW,1000,0.1976821517944336,0.0003243296014448562,0.08677667999267578,0.01219619066034945,0.11090547180175782,0.11015350379943847,0.11164974298477173,287.13651239690347,0.0,0.0,3.32577490652592e-165,1.5015261665221649e-12,False,9.08005378571389,1.0,Wilcoxon signed-rank,3.32577490652592e-165,1.995398698748896e-164,True,False,0.4,1.0
embedding_efficiency,AMDT,EA-LSB,1000,2.0234634159483504,0.0033217539968910027,2.0000832073012726,0.006075068413042223,0.02338020864707732,0.022947056680062704,0.02380176551058358,107.85633922508183,0.0,0.0,3.3258572475243253e-165,0.52534810521323,True,3.410716920390188,0.99918,paired t-test,0.0,0.0,True,False,0.4,1.0
embedding_efficiency,AMDT,GA-FT,1000,2.0234634159483504,0.0033217539968910027,2.009434402727204,0.021139101876676815,0.014029013221145723,0.012491727046365277,0.01492421247703391,20.815240837060113,3.2252833502893883e-80,1003.0,6.716826968595168e-164,1.0925391046742377e-55,False,0.6582357109005976,0.995866,Wilcoxon signed-rank,6.716826968595168e-164,1.3433653937190335e-163,True,True,0.4,1.0
embedding_efficiency,AMDT,HILL,1000,2.0234634159483504,0.0033217539968910027,4.988745565279907,0.7178446974511082,-2.965282149331558,-3.0099788651655803,-2.9204587674385203,-130.60208995450367,0.0,0.0,3.3258591189345135e-165,5.907811470175341e-15,False,-4.1300007143442805,-1.0,Wilcoxon signed-rank,3.3258591189345135e-165,1.9955154713607082e-164,True,False,0.4,1.0
embedding_efficiency,AMDT,LSB,1000,2.0234634159483504,0.0033217539968910027,2.0000771545533254,0.006144418736348142,0.023386261395024702,0.02295378414103241,0.023809215346858273,106.79142212316788,0.0,0.0,3.3258478904905064e-165,0.12397439082737283,True,3.3770412847770506,0.999697,paired t-test,0.0,0.0,True,False,0.4,1.0
embedding_efficiency,AMDT,LSB-M,1000,2.0234634159483504,0.0033217539968910027,1.9998619246267744,0.006049674782856748,0.023601491321575692,0.02316700657679983,0.02403810360220319,106.21887296981276,0.0,2.0,3.345885167884227e-165,0.7023717041165121,True,3.3589356908070185,0.999592,paired t-test,0.0,0.0,True,False,0.4,1.0
